city,zip_code,latitude,longitude,tenure_months,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,payment_method,monthly_charges,total_charges,churn_score,cltv,churn_reason,population,gender_bin,senior_citizen_bin,partner_bin,dependents_bin,phone_service_bin,paperless_billing_bin,churn_label_bin
bakersfield,93301,35.383937,-119.020428,5,yes,fiber optic,no,no,no,no,yes,no,month-to-month,electronic check,84.0,424.75,54,4456,missing,12963,0,0,0,0,1,1,0
bakersfield,93304,35.339796,-119.023552,49,no,dsl,yes,yes,yes,yes,no,no,two year,bank transfer (automatic),67.4,3306.85,66,5075,missing,44588,0,0,0,0,1,0,0
bakersfield,93305,35.391733,-118.984109,8,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),19.7,168.9,22,5498,missing,35643,1,0,0,0,1,1,0
bakersfield,93306,35.449881,-118.841442,3,no,fiber optic,no,no,no,no,no,yes,month-to-month,electronic check,80.35,253.8,51,4203,missing,53481,1,0,0,0,1,1,0
bakersfield,93307,35.280113,-118.962329,9,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,19.6,197.4,65,4406,missing,59195,1,0,1,1,1,0,0
bakersfield,93308,35.559617,-118.925185,67,no,dsl,yes,yes,no,no,no,no,two year,bank transfer (automatic),54.2,3838.2,57,6005,missing,44915,1,0,1,1,1,1,0
bakersfield,93309,35.342891,-119.064803,46,no,dsl,no,no,no,no,no,no,month-to-month,credit card (automatic),45.2,2065.15,75,3150,missing,58632,1,0,0,0,1,1,0
bakersfield,93311,35.16207,-119.194488,67,yes,dsl,yes,yes,yes,no,no,yes,one year,mailed check,75.1,5064.45,25,4931,missing,20440,0,0,1,0,1,0,0
bakersfield,93312,35.392599,-119.245341,55,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,electronic check,19.7,1140.05,28,4888,missing,40836,0,0,1,0,1,0,0
bakersfield,93313,35.140938,-119.051348,33,yes,dsl,yes,yes,yes,no,yes,no,month-to-month,bank transfer (automatic),72.75,2447.45,75,4959,missing,25126,1,0,1,0,1,1,0
san luis obispo,93401,35.233745,-120.626442,62,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,credit card (automatic),20.05,1263.9,63,6444,missing,27047,1,0,1,1,1,0,0
san luis obispo,93405,35.236549,-120.727344,49,no phone service,dsl,yes,no,no,no,no,yes,month-to-month,electronic check,39.2,1838.15,39,4810,missing,31982,1,0,1,1,0,1,0
arroyo grande,93420,35.176236,-120.483243,1,no,dsl,no,no,no,no,no,no,month-to-month,electronic check,44.75,44.75,59,5479,missing,24499,1,0,0,0,1,1,0
atascadero,93422,35.453912,-120.69461,14,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,electronic check,82.65,1185,79,4965,missing,29539,1,0,1,0,1,1,0
avila beach,93424,35.186644,-120.728305,18,yes,fiber optic,no,no,yes,yes,yes,no,month-to-month,bank transfer (automatic),93.9,1743.9,47,3728,missing,812,1,1,0,0,1,0,0
cambria,93428,35.591387,-121.032256,72,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,credit card (automatic),117.15,8529.5,41,4743,missing,6526,0,0,1,0,1,1,0
casmalia,93429,34.866032,-120.536546,64,yes,fiber optic,yes,no,yes,yes,no,yes,two year,credit card (automatic),99.25,6549.45,59,5213,missing,210,1,0,0,0,1,0,0
cayucos,93430,35.511833,-120.918713,69,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,bank transfer (automatic),112.55,7806.5,52,5532,missing,3220,1,0,1,0,1,1,0
creston,93432,35.480896,-120.469476,1,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,electronic check,25.7,25.7,54,5249,missing,1203,0,0,0,0,1,1,0
grover beach,93433,35.120833,-120.61843,71,yes,dsl,yes,yes,yes,yes,yes,yes,two year,credit card (automatic),90.3,6287.3,63,6291,missing,13106,1,0,1,1,1,0,0
guadalupe,93434,34.936,-120.594655,66,no,dsl,no,no,no,yes,no,no,one year,credit card (automatic),49.4,3251.85,59,5232,missing,5726,0,0,1,1,1,1,0
lompoc,93436,34.601055,-120.382917,2,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,19.4,50.6,56,3954,missing,51737,1,0,0,0,1,0,0
lompoc,93437,34.757477,-120.550507,71,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,bank transfer (automatic),109.7,7904.25,26,5011,missing,6165,0,1,1,0,1,1,0
los alamos,93440,34.758699,-120.275839,11,no,dsl,no,yes,no,no,yes,no,one year,electronic check,61.25,729.95,58,2738,missing,1328,1,0,0,0,1,1,0
los olivos,93441,34.70434,-120.02609,47,no,dsl,yes,yes,no,no,no,no,month-to-month,electronic check,55.3,2654.05,52,5491,missing,1317,1,0,0,1,1,1,0
oceano,93445,35.059695,-120.604741,60,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,bank transfer (automatic),103.75,5969.95,53,6237,missing,7435,1,0,1,1,1,1,0
paso robles,93446,35.634222,-120.728341,11,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,19.5,226.8,28,5825,missing,35586,1,0,0,0,1,0,0
pismo beach,93449,35.165668,-120.655842,29,no phone service,dsl,yes,yes,no,yes,no,no,one year,credit card (automatic),39.5,1082.75,29,5103,missing,8564,0,0,0,0,0,0,0
san ardo,93450,35.996008,-120.85305,21,no phone service,dsl,no,no,no,no,no,no,month-to-month,electronic check,26.05,565.75,44,4302,missing,670,1,0,1,1,0,1,0
san miguel,93451,35.886767,-120.608661,48,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,credit card (automatic),91.05,4370.75,60,3594,missing,2666,1,1,1,0,1,1,0
san simeon,93452,35.746484,-121.223355,3,no phone service,dsl,no,yes,no,no,no,no,month-to-month,mailed check,29.65,90.05,69,5880,missing,471,0,0,0,1,0,0,0
santa margarita,93453,35.303926,-120.256567,43,no,dsl,no,yes,no,no,no,no,month-to-month,mailed check,50.2,2169.4,49,5284,missing,2687,0,0,1,1,1,0,0
santa maria,93454,34.943523,-120.256729,5,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,electronic check,105.3,550.6,66,4024,missing,30540,1,0,0,0,1,0,0
santa maria,93455,34.818227,-120.418784,1,no,dsl,no,no,no,no,no,yes,month-to-month,electronic check,55.45,55.45,45,5286,missing,37364,0,0,0,0,1,1,0
santa maria,93458,34.95934,-120.490081,71,yes,dsl,yes,no,yes,yes,yes,yes,one year,electronic check,85.45,6300.85,32,5280,missing,43684,1,0,1,1,1,0,0
santa ynez,93460,34.630356,-120.032564,8,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,electronic check,19.8,160.05,51,5698,missing,5710,0,0,1,0,1,0,0
shandon,93461,35.634488,-120.293534,8,yes,dsl,no,no,no,no,yes,no,month-to-month,electronic check,59.25,436.6,54,3003,missing,1255,1,0,0,0,1,1,0
solvang,93463,34.624399,-120.137875,20,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,credit card (automatic),90.7,1781.35,77,2927,missing,7958,1,0,0,0,1,1,0
mojave,93501,35.097323,-118.171288,71,yes,fiber optic,no,yes,no,no,no,no,one year,credit card (automatic),79.05,5552.5,38,5466,missing,4882,1,0,0,0,1,1,0
california city,93505,35.151491,-117.927597,31,yes,fiber optic,no,no,yes,no,yes,no,one year,electronic check,90.7,2835.5,34,2364,missing,8316,0,1,1,0,1,1,0
acton,93510,34.501452,-118.207862,38,yes,fiber optic,yes,yes,no,no,no,yes,one year,credit card (automatic),95.0,3591.25,71,5148,missing,7831,0,1,1,0,1,0,0
big pine,93513,37.245505,-118.062943,2,no phone service,dsl,no,yes,no,no,no,no,month-to-month,mailed check,30.25,63.75,61,4387,missing,1826,0,0,1,1,0,1,0
bishop,93514,37.04584,-118.397236,12,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,bank transfer (automatic),49.85,617.15,24,2873,missing,13309,0,0,1,0,0,1,0
boron,93516,34.95703,-117.73045,9,no,fiber optic,yes,no,yes,yes,no,yes,month-to-month,bank transfer (automatic),93.0,870.25,40,2267,missing,2241,0,0,0,1,1,0,0
bridgeport,93517,38.184583,-119.286558,11,no,dsl,no,yes,no,yes,no,no,month-to-month,electronic check,54.55,601.25,40,4143,missing,826,1,1,0,1,1,1,0
caliente,93518,35.358953,-118.527064,6,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,19.7,111.65,44,2276,missing,1022,1,0,0,1,1,0,0
darwin,93522,36.319181,-117.593053,71,no,dsl,yes,yes,yes,yes,yes,yes,one year,bank transfer (automatic),84.8,6046.1,28,5643,missing,64,0,0,1,0,1,1,0
edwards,93523,34.966777,-117.961179,42,yes,fiber optic,yes,yes,no,no,yes,no,one year,credit card (automatic),94.45,3923.8,63,5643,missing,7685,0,0,1,1,1,1,0
june lake,93529,37.730269,-119.055813,45,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,20.85,892.15,32,2844,missing,618,0,0,1,1,1,0,0
keeler,93530,36.560498,-117.962461,28,no phone service,dsl,no,yes,yes,yes,yes,yes,one year,credit card (automatic),60.0,1682.05,80,2797,missing,71,1,0,1,1,0,1,0
keene,93531,35.214982,-118.59049,43,yes,fiber optic,no,yes,no,no,no,no,month-to-month,electronic check,80.45,3398.9,35,5357,missing,1436,0,0,1,0,1,0,0
lake hughes,93532,34.659579,-118.584212,60,yes,dsl,yes,no,yes,yes,yes,yes,two year,electronic check,84.95,4984.85,41,4104,missing,2771,1,0,0,1,1,1,0
lancaster,93535,34.712708,-117.889656,7,no phone service,dsl,yes,no,yes,yes,no,yes,two year,credit card (automatic),49.65,305.55,60,2750,missing,57794,1,0,1,1,0,0,0
lancaster,93536,34.741406,-118.38111,25,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,bank transfer (automatic),20.2,507.9,23,4129,missing,49309,0,0,1,0,1,1,0
littlerock,93543,34.505273,-117.955054,27,yes,fiber optic,no,no,yes,no,yes,yes,one year,bank transfer (automatic),100.5,2673.45,50,5939,missing,11198,1,0,0,0,1,1,0
llano,93544,34.500091,-117.765862,10,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,electronic check,35.75,389.8,59,2263,missing,1220,1,0,0,0,0,0,0
lone pine,93545,36.590415,-118.073839,27,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,bank transfer (automatic),86.45,2401.05,77,5990,missing,1910,0,1,0,0,1,1,0
mammoth lakes,93546,37.550074,-118.837167,11,no,dsl,no,no,yes,yes,no,no,one year,bank transfer (automatic),53.8,651.55,27,5899,missing,8217,0,0,0,0,1,0,0
olancha,93549,36.296851,-117.865469,4,no phone service,dsl,yes,no,no,no,yes,no,month-to-month,credit card (automatic),38.55,156.1,40,3824,missing,318,1,0,1,1,0,0,0
palmdale,93550,34.536232,-118.082935,68,no phone service,dsl,no,no,yes,no,no,yes,month-to-month,bank transfer (automatic),39.9,2796.35,69,6270,missing,67232,1,0,0,0,0,1,0
palmdale,93551,34.613476,-118.256358,1,no,fiber optic,no,no,no,no,no,no,month-to-month,electronic check,70.05,70.05,51,2469,missing,34045,1,1,0,0,1,1,0
palmdale,93552,34.557711,-118.029441,18,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,20.1,407.05,55,2910,missing,25370,0,0,0,0,1,0,0
randsburg,93554,35.405722,-117.773354,26,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,electronic check,20.3,511.25,68,5712,missing,117,1,0,0,0,1,1,0
ridgecrest,93555,35.603913,-117.67828,17,no phone service,dsl,no,yes,yes,no,no,no,month-to-month,credit card (automatic),35.65,646.05,38,5977,missing,29782,0,0,1,0,0,1,0
trona,93562,35.74837,-117.384948,59,no,fiber optic,yes,yes,yes,no,no,no,one year,credit card (automatic),82.95,4903.15,61,5295,missing,1991,1,1,1,0,1,1,0
valyermo,93563,34.39583,-117.734568,30,no,dsl,yes,no,yes,no,no,no,two year,mailed check,55.65,1653.85,70,5445,missing,413,1,0,0,0,1,1,0
ahwahnee,93601,37.375816,-119.739935,50,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,electronic check,25.2,1306.3,61,4015,missing,1968,0,1,1,0,1,0,0
auberry,93602,36.991762,-119.242874,9,no phone service,dsl,yes,no,yes,yes,no,yes,one year,mailed check,50.8,463.6,47,5535,missing,3464,1,0,0,0,0,0,0
badger,93603,36.64545,-118.924982,3,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,19.65,60.65,31,4943,missing,273,0,0,1,1,1,0,0
bass lake,93604,37.458367,-119.345011,14,no,dsl,no,no,yes,no,yes,no,month-to-month,credit card (automatic),59.8,824.85,51,5962,missing,613,0,0,0,1,1,1,0
big creek,93605,37.17277,-119.2997,31,no,fiber optic,yes,no,no,no,no,no,month-to-month,credit card (automatic),73.55,2094.65,39,2057,missing,273,0,1,0,0,1,1,0
biola,93606,36.798882,-120.019511,7,no,dsl,yes,yes,yes,no,no,no,month-to-month,electronic check,61.4,438.9,71,2845,missing,807,0,0,0,0,1,0,0
caruthers,93609,36.5276,-119.865999,17,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,bank transfer (automatic),19.9,329.75,63,3526,missing,5446,1,0,1,0,1,0,0
chowchilla,93610,37.100948,-120.270136,32,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),19.45,674.55,42,4363,missing,19391,1,0,1,1,1,1,0
clovis,93611,36.917652,-119.593757,2,no,fiber optic,no,no,no,no,yes,no,month-to-month,mailed check,81.5,162.55,59,4267,missing,46858,0,1,0,0,1,0,0
coarsegold,93614,37.212191,-119.749323,72,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,credit card (automatic),109.55,7887.25,27,5723,missing,9395,0,0,1,1,1,0,0
del rey,93616,36.657462,-119.595293,27,no,fiber optic,yes,no,no,no,no,no,month-to-month,mailed check,74.4,1972.35,57,4331,missing,1965,0,0,1,1,1,0,0
dos palos,93620,37.045728,-120.630682,7,no,fiber optic,no,no,yes,no,no,no,month-to-month,electronic check,74.9,490.55,52,5335,missing,9388,1,0,0,0,1,1,0
firebaugh,93622,36.785618,-120.625382,11,no,dsl,no,no,yes,no,yes,no,month-to-month,bank transfer (automatic),59.65,683.25,71,2136,missing,9491,1,0,1,1,1,1,0
fish camp,93623,37.483535,-119.679414,72,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,bank transfer (automatic),110.45,8058.85,41,4754,missing,77,0,0,1,1,1,1,0
friant,93626,37.027663,-119.69056,4,yes,fiber optic,no,no,no,no,no,no,month-to-month,electronic check,74.45,294.45,50,4093,missing,1125,0,1,0,0,1,1,0
helm,93627,36.520537,-120.118055,71,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,electronic check,24.55,1719.15,74,4555,missing,152,0,0,0,0,1,0,0
kerman,93630,36.727418,-120.123526,47,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,24.55,1160.45,78,3629,missing,14062,1,0,1,1,1,0,0
kingsburg,93631,36.478239,-119.52137,57,no,fiber optic,no,yes,yes,no,yes,no,one year,electronic check,90.65,5199.8,23,5636,missing,14088,1,1,1,0,1,1,0
lakeshore,93634,37.290606,-119.216328,50,yes,fiber optic,yes,no,yes,no,yes,yes,two year,credit card (automatic),105.05,5163.3,40,5324,missing,52,1,1,1,0,1,1,0
los banos,93635,36.995162,-120.955099,8,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),20.45,162.3,24,5624,missing,29124,1,0,0,0,1,1,0
madera,93637,36.902954,-120.194274,48,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,19.55,883.35,68,5461,missing,28434,0,0,1,1,1,0,0
madera,93638,37.004068,-119.930027,70,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,bank transfer (automatic),19.7,1341.5,72,6072,missing,49247,0,0,0,0,1,0,0
mendota,93640,36.687292,-120.437354,1,no,dsl,yes,yes,no,yes,no,yes,month-to-month,bank transfer (automatic),70.45,70.45,53,2706,missing,9174,1,0,0,1,1,1,0
miramonte,93641,36.696759,-119.024051,8,yes,fiber optic,no,no,no,no,no,yes,month-to-month,bank transfer (automatic),85.65,659.45,72,2512,missing,571,1,0,1,0,1,1,0
o neals,93645,37.140104,-119.657092,60,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,20.55,1205.05,47,4020,missing,173,1,0,1,1,1,0,0
orange cove,93646,36.633498,-119.298895,49,yes,fiber optic,no,no,no,yes,yes,yes,one year,electronic check,97.95,4917.9,53,4301,missing,8449,1,0,1,1,1,1,0
parlier,93648,36.622237,-119.521126,29,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,20.0,599.3,65,4128,missing,12587,0,0,0,0,1,0,0
fresno,93650,36.841655,-119.797113,67,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,credit card (automatic),25.25,1733.15,32,5887,missing,3258,0,0,1,0,1,1,0
raisin city,93652,36.594542,-119.905245,67,yes,dsl,yes,yes,yes,yes,no,no,two year,credit card (automatic),70.9,4677.1,80,4361,missing,265,1,0,1,0,1,0,0
raymond,93653,37.252057,-119.95783,6,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,19.85,119.3,31,5060,missing,972,0,0,1,1,1,0,0
reedley,93654,36.636638,-119.421842,47,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,electronic check,106.35,4849.1,74,3723,missing,25923,0,0,0,0,1,1,0
riverdale,93656,36.452211,-119.94575,53,no,fiber optic,yes,yes,yes,yes,no,yes,two year,mailed check,99.5,5424.25,23,4754,missing,5729,0,0,0,0,1,0,0
sanger,93657,36.819628,-119.440414,69,no,dsl,yes,yes,yes,yes,yes,yes,two year,mailed check,84.7,5878.9,70,5345,missing,28991,1,0,1,0,1,1,0
san joaquin,93660,36.600193,-120.153393,3,no,fiber optic,yes,no,no,no,no,yes,month-to-month,mailed check,86.05,244.85,37,2500,missing,4318,1,0,0,0,1,1,0
selma,93662,36.545322,-119.642281,4,no,dsl,no,no,no,no,no,no,month-to-month,mailed check,44.55,220.75,45,2124,missing,26213,1,0,0,0,1,0,0
shaver lake,93664,37.223,-119.001021,56,yes,dsl,yes,yes,no,yes,no,yes,two year,credit card (automatic),75.85,4261.2,52,5314,missing,642,1,0,1,1,1,1,0
sultana,93666,36.545353,-119.338535,61,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),25.0,1501.75,78,6421,missing,306,1,1,1,0,1,0,0
