customer_id,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,id,population,cluster_improved
8711-lobky,1,united states,california,navarro,95463,"39.182916, -123.552571",39.182916,-123.552571,male,no,yes,yes,59,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.85,1188.25,no,0,59,6144,missing,1296,148,0
8985-oopos,1,united states,california,occidental,95465,"38.415003, -122.998726",38.415003,-122.998726,female,no,no,no,1,yes,no,dsl,no,no,yes,yes,yes,yes,one year,no,credit card (automatic),74.1,74.1,no,0,23,2900,missing,1298,1880,1
8800-zkrfw,1,united states,california,philo,95466,"39.094102, -123.500853",39.094102,-123.500853,female,no,yes,yes,30,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,107.5,3242.5,no,0,51,3094,missing,1299,1113,0
2616-flvqc,1,united states,california,point arena,95468,"38.911299, -123.609588",38.911299,-123.609588,male,no,no,no,64,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.55,1240.15,no,0,27,6036,missing,1300,1352,0
9968-ffvvh,1,united states,california,potter valley,95469,"39.408634, -123.045516",39.408634,-123.045516,male,no,no,no,63,yes,yes,dsl,yes,yes,yes,yes,no,no,one year,no,bank transfer (automatic),68.8,4111.35,no,0,40,5082,missing,1301,1884,0
3108-pccgg,1,united states,california,redwood valley,95470,"39.298065, -123.25211",39.298065,-123.25211,male,yes,yes,no,72,yes,yes,dsl,yes,yes,yes,no,yes,yes,two year,no,credit card (automatic),84.45,5899.85,no,0,25,5856,missing,1302,5995,0
8390-fesfv,1,united states,california,sebastopol,95472,"38.398815, -122.861923",38.398815,-122.861923,female,no,no,no,62,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),84.5,5193.2,no,0,61,5466,missing,1304,31266,0
3022-bexhz,1,united states,california,sonoma,95476,"38.25485, -122.461799",38.25485,-122.461799,male,no,yes,yes,67,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),111.2,7530.8,no,0,71,6060,missing,1305,34314,0
6248-tkcqv,1,united states,california,upper lake,95485,"39.220368, -122.907693",39.220368,-122.907693,female,no,yes,no,70,yes,yes,dsl,yes,no,no,yes,yes,yes,two year,yes,bank transfer (automatic),80.6,5460.2,no,0,68,5880,missing,1309,2344,0
6729-gdngc,1,united states,california,westport,95488,"39.724433, -123.767578",39.724433,-123.767578,female,yes,no,no,20,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,no,bank transfer (automatic),80.7,1614.2,no,0,73,3111,missing,1310,309,0
6198-zfioj,1,united states,california,willits,95490,"39.492046, -123.375818",39.492046,-123.375818,female,no,no,no,5,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,75.6,402.5,no,0,27,3469,missing,1311,13472,0
5989-omnje,1,united states,california,windsor,95492,"38.527297, -122.810044",38.527297,-122.810044,female,no,yes,no,24,no,no phone service,dsl,yes,yes,yes,no,yes,yes,one year,no,electronic check,57.6,1367.75,no,0,70,5623,missing,1312,23701,0
1291-cuocy,1,united states,california,yorkville,95494,"38.888351, -123.239647",38.888351,-123.239647,male,no,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),110.6,7962.2,no,0,64,5444,missing,1314,335,0
9795-shuhb,1,united states,california,the sea ranch,95497,"38.696659, -123.436861",38.696659,-123.436861,female,no,yes,no,66,yes,no,dsl,yes,yes,no,yes,no,no,two year,yes,credit card (automatic),58.2,3810.8,no,0,79,5313,missing,1315,752,0
3230-iualn,1,united states,california,eureka,95501,"40.796621, -124.15428",40.796621,-124.15428,female,no,yes,no,45,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,mailed check,81.0,3533.6,no,0,56,2934,missing,1316,23224,0
0042-rlhyp,1,united states,california,eureka,95503,"40.737431, -124.108897",40.737431,-124.108897,female,no,yes,yes,69,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.7,1396.9,no,0,76,4131,missing,1318,23570,0
4945-rvmte,1,united states,california,blocksburg,95514,"40.309088, -123.668201",40.309088,-123.668201,female,no,no,no,28,yes,no,dsl,no,no,yes,no,yes,no,month-to-month,yes,bank transfer (automatic),59.55,1646.45,no,0,37,3354,missing,1320,199,0
1866-nxpsp,1,united states,california,arcata,95521,"40.839958, -124.003757",40.839958,-124.003757,female,no,no,no,36,yes,no,dsl,yes,yes,yes,yes,no,yes,one year,yes,mailed check,75.55,2680.15,no,0,22,3235,missing,1322,19596,0
3941-xtskm,1,united states,california,burnt ranch,95527,"40.854512, -123.450097",40.854512,-123.450097,male,no,yes,no,42,no,no phone service,dsl,no,yes,yes,no,no,yes,one year,yes,credit card (automatic),45.1,2049.05,no,0,71,3844,missing,1326,485,0
1661-czbau,1,united states,california,carlotta,95528,"40.497283, -123.93037",40.497283,-123.93037,male,no,no,no,48,yes,yes,dsl,yes,no,no,yes,no,yes,one year,yes,bank transfer (automatic),70.95,3629.2,no,0,56,2667,missing,1327,1072,0
5158-rivop,1,united states,california,fields landing,95537,"40.726949, -124.217378",40.726949,-124.217378,female,no,yes,yes,11,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.9,202.3,no,0,63,5359,missing,1330,228,0
9788-ytfge,1,united states,california,fortuna,95540,"40.584991, -124.121504",40.584991,-124.121504,male,no,no,no,7,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.95,147.5,no,0,38,3331,missing,1331,12241,0
9277-joomo,1,united states,california,garberville,95542,"40.057784, -123.679461",40.057784,-123.679461,female,no,no,no,3,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,24.6,86.35,no,0,56,5756,missing,1332,2423,0
1907-ylnyw,1,united states,california,gasquet,95543,"41.867908, -123.794144",41.867908,-123.794144,male,no,no,no,8,yes,no,dsl,yes,no,yes,no,no,yes,month-to-month,yes,electronic check,66.7,579.0,no,0,35,4490,missing,1333,532,0
8947-yrtdv,1,united states,california,hoopa,95546,"41.163637, -123.704841",41.163637,-123.704841,male,no,yes,yes,32,yes,no,fiber optic,yes,yes,yes,no,no,yes,one year,no,mailed check,94.8,3131.55,no,0,52,5288,missing,1335,3041,0
3161-onrwk,1,united states,california,hydesville,95547,"40.557314, -124.081662",40.557314,-124.081662,male,no,yes,no,60,yes,no,dsl,yes,yes,yes,yes,no,no,one year,yes,bank transfer (automatic),65.85,3928.3,no,0,48,4053,missing,1336,1201,0
0114-rsrrw,1,united states,california,klamath,95548,"41.572813, -124.035011",41.572813,-124.035011,female,no,yes,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),19.95,187.75,no,0,54,3831,missing,1337,1215,0
4565-nlzbv,1,united states,california,kneeland,95549,"40.664483, -123.865325",40.664483,-123.865325,female,no,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),24.65,1710.15,no,0,42,4015,missing,1338,264,0
6682-vcixc,1,united states,california,mad river,95552,"40.390301, -123.412327",40.390301,-123.412327,female,no,yes,no,43,no,no phone service,dsl,yes,yes,no,yes,yes,no,one year,yes,bank transfer (automatic),51.25,2151.6,no,0,43,5656,missing,1341,265,0
6475-vhuiz,1,united states,california,myers flat,95554,"40.267158, -123.805913",40.267158,-123.805913,female,no,yes,no,23,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,no,electronic check,54.25,1221.55,no,0,49,5140,missing,1343,644,0
3910-mrqoy,1,united states,california,orick,95555,"41.336354, -124.044354",41.336354,-124.044354,female,no,yes,no,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.4,1496.45,no,0,79,5398,missing,1344,494,0
0661-wcqnq,1,united states,california,orleans,95556,"41.269521, -123.546958",41.269521,-123.546958,male,no,yes,no,22,yes,no,dsl,yes,no,no,yes,no,no,one year,yes,credit card (automatic),56.25,1292.2,no,0,28,3733,missing,1345,574,0
7537-rbwea,1,united states,california,petrolia,95558,"40.274302, -124.210902",40.274302,-124.210902,female,no,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,25.15,25.15,no,0,45,3513,missing,1346,300,1
4656-caurt,1,united states,california,phillipsville,95559,"40.184094, -123.745487",40.184094,-123.745487,male,no,no,no,69,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),23.95,1713.1,no,0,31,6059,missing,1347,163,0
0121-snyrk,1,united states,california,redway,95560,"40.142256, -123.852927",40.142256,-123.852927,male,no,no,no,50,no,no phone service,dsl,yes,no,no,yes,no,no,one year,yes,mailed check,35.4,1748.9,no,0,36,5052,missing,1348,1851,0
3733-lsyce,1,united states,california,samoa,95564,"40.809636, -124.189977",40.809636,-124.189977,female,no,yes,no,15,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),75.35,1114.55,no,0,67,4891,missing,1351,395,0
6265-frmtq,1,united states,california,scotia,95565,"40.440636, -124.098739",40.440636,-124.098739,male,no,no,no,31,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.4,609.1,no,0,29,5363,missing,1352,1125,0
1371-dwpaz,1,united states,california,redcrest,95569,"40.363446, -123.835041",40.363446,-123.835041,female,no,yes,no,0,no,no phone service,dsl,yes,yes,yes,yes,yes,no,two year,no,credit card (automatic),56.05,,no,0,30,4740,missing,1355,400,0
2017-ccblh,1,united states,california,weott,95571,"40.310119, -123.909449",40.310119,-123.909449,female,no,no,no,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.0,141.6,no,0,71,3087,missing,1357,270,0
7690-kpncu,1,united states,california,willow creek,95573,"40.949012, -123.655847",40.949012,-123.655847,male,no,yes,no,64,yes,no,dsl,yes,no,yes,no,yes,yes,one year,yes,credit card (automatic),73.05,4688.65,no,0,28,4515,missing,1358,1666,0
0536-bgfmz,1,united states,california,leggett,95585,"39.873371, -123.741474",39.873371,-123.741474,female,no,yes,no,28,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.5,563.05,no,0,41,5145,missing,1359,321,0
2293-ijwps,1,united states,california,piercy,95587,"39.955587, -123.681175",39.955587,-123.681175,female,no,yes,no,57,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,credit card (automatic),100.75,5985.0,no,0,31,6354,missing,1360,200,0
5469-nujur,1,united states,california,zenia,95595,"40.170357, -123.417298",40.170357,-123.417298,male,no,no,no,19,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.95,373.5,no,0,50,2831,missing,1362,259,0
2625-trczq,1,united states,california,auburn,95602,"38.99003, -121.114408",38.99003,-121.114408,female,no,yes,no,51,no,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,49.65,2553.35,no,0,30,5528,missing,1364,18197,0
4102-hlenu,1,united states,california,auburn,95603,"38.912881, -121.082766",38.912881,-121.082766,female,no,yes,no,67,yes,yes,dsl,yes,yes,yes,no,no,no,two year,no,mailed check,65.65,4322.85,no,0,20,5441,missing,1365,24944,0
7266-gssjx,1,united states,california,west sacramento,95605,"38.592745, -121.540036",38.592745,-121.540036,male,no,yes,yes,11,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,20.45,250.8,no,0,28,2606,missing,1366,12756,0
7722-vjrqd,1,united states,california,brooks,95606,"38.809804, -122.241383",38.809804,-122.241383,male,no,yes,no,72,no,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),60.95,4549.05,no,0,21,4147,missing,1367,382,0
7073-qetqy,1,united states,california,capay,95607,"38.681651, -122.130569",38.681651,-122.130569,male,no,yes,no,66,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,20.35,1359.5,no,0,22,4845,missing,1368,262,0
5624-ryamh,1,united states,california,citrus heights,95610,"38.69508, -121.271616",38.69508,-121.271616,female,no,no,no,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,19.5,178.85,no,0,64,4283,missing,1370,43718,0
0196-jtuqi,1,united states,california,clarksburg,95612,"38.384648, -121.578701",38.384648,-121.578701,female,no,no,no,9,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),75.2,633.85,no,0,68,5841,missing,1371,1417,0
7130-yxbro,1,united states,california,cool,95614,"38.880622, -120.973865",38.880622,-120.973865,male,no,yes,no,48,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),111.45,5315.1,no,0,74,2319,missing,1373,3674,0
9272-lsvyh,1,united states,california,courtland,95615,"38.311609, -121.554034",38.311609,-121.554034,male,no,no,no,10,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,70.15,735.5,no,0,78,3963,missing,1374,699,0
3084-dowle,1,united states,california,citrus heights,95621,"38.69549, -121.307864",38.69549,-121.307864,female,no,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),92.0,6474.4,no,0,42,6434,missing,1379,41636,0
1084-mnsmj,1,united states,california,el dorado,95623,"38.63153, -120.842609",38.63153,-120.842609,female,no,yes,no,51,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),85.5,4421.95,no,0,43,6261,missing,1380,4097,0
4238-hfhsn,1,united states,california,elverta,95626,"38.734997, -121.463719",38.734997,-121.463719,male,yes,yes,no,61,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,82.15,4904.85,no,0,33,4250,missing,1383,6197,0
6250-cggun,1,united states,california,esparto,95627,"38.834469, -122.127193",38.834469,-122.127193,male,no,no,no,54,yes,no,fiber optic,yes,no,yes,yes,no,no,one year,no,electronic check,84.4,4484.05,no,0,31,4154,missing,1384,2756,0
5478-jjvzk,1,united states,california,fair oaks,95628,"38.652065, -121.25441",38.652065,-121.25441,female,no,no,no,33,yes,yes,dsl,yes,yes,no,no,no,no,month-to-month,yes,mailed check,60.9,2033.85,no,0,36,3009,missing,1385,40750,0
7596-iiwyc,1,united states,california,fiddletown,95629,"38.513484, -120.704613",38.513484,-120.704613,female,no,no,no,27,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),20.25,538.2,no,0,79,5250,missing,1386,850,0
9793-wecqc,1,united states,california,foresthill,95631,"39.031876, -120.811141",39.031876,-120.811141,male,no,no,no,23,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,no,mailed check,95.3,2192.9,no,0,68,5029,missing,1388,5714,0
4291-hpaxl,1,united states,california,galt,95632,"38.274451, -121.259201",38.274451,-121.259201,male,no,no,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.85,19.85,no,0,75,4840,missing,1389,24194,1
8999-ypybv,1,united states,california,garden valley,95633,"38.852544, -120.837669",38.852544,-120.837669,male,no,yes,no,45,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,mailed check,84.35,3858.05,no,0,35,3403,missing,1390,2536,0
1839-fbnfr,1,united states,california,georgetown,95634,"38.9386, -120.785514",38.9386,-120.785514,female,no,yes,yes,39,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),19.85,854.8,no,0,72,3032,missing,1391,2723,0
3071-mvjcd,1,united states,california,grizzly flats,95636,"38.636102, -120.522149",38.636102,-120.522149,male,no,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,no,two year,no,bank transfer (automatic),82.3,5815.15,no,0,60,4162,missing,1393,659,0
1697-bcshv,1,united states,california,guinda,95637,"38.830739, -122.196202",38.830739,-122.196202,female,no,yes,yes,58,yes,yes,dsl,no,yes,no,no,yes,no,month-to-month,yes,bank transfer (automatic),66.8,3970.4,no,0,70,6433,missing,1394,228,0
