customer_id,count,country,state,city,zip_code,lat_long,latitude,longitude,tenure_months,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,payment_method,monthly_charges,total_charges,churn_value,churn_score,cltv,churn_reason,id,population,gender_bin,senior_citizen_bin,partner_bin,dependents_bin,phone_service_bin,paperless_billing_bin,churn_label_bin
0853-twrvk,1,united states,california,north hollywood,91606,"34.187599, -118.387125",34.187599,-118.387125,72,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,bank transfer (automatic),105.6,7581.5,0,48,5981,missing,240,45358,1,0,1,0,1,0,0
6212-atmlk,1,united states,california,rancho cucamonga,91701,"34.132275, -117.611478",34.132275,-117.611478,50,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,electronic check,95.7,4729.75,0,44,4164,missing,242,39064,0,0,0,0,1,1,0
8200-lgksr,1,united states,california,azusa,91702,"34.174493, -117.87068",34.174493,-117.87068,71,yes,dsl,yes,no,yes,yes,yes,yes,two year,electronic check,83.2,6126.1,0,73,5350,missing,243,57775,1,0,1,0,1,0,0
1568-bekzm,1,united states,california,baldwin park,91706,"34.098275, -117.967399",34.098275,-117.967399,70,yes,dsl,yes,yes,yes,yes,yes,yes,two year,credit card (automatic),90.05,6333.4,0,47,4666,missing,244,76890,1,1,1,0,1,0,0
0670-anmuu,1,united states,california,chino hills,91709,"33.942895, -117.725644",33.942895,-117.725644,71,yes,fiber optic,yes,no,no,yes,no,yes,one year,credit card (automatic),97.65,6687.85,0,37,5319,missing,245,66754,1,0,0,0,1,0,0
6897-rwmub,1,united states,california,chino,91710,"33.990646, -117.663025",33.990646,-117.663025,61,no,dsl,yes,yes,yes,yes,no,no,two year,bank transfer (automatic),68.05,4158.25,0,78,4436,missing,246,75319,1,0,1,1,1,1,0
6999-chvcf,1,united states,california,covina,91723,"34.084747, -117.886844",34.084747,-117.886844,68,yes,fiber optic,yes,yes,yes,no,no,yes,two year,bank transfer (automatic),102.1,7149.35,0,62,5228,missing,249,17554,1,0,0,0,1,1,0
6134-kwtbv,1,united states,california,covina,91724,"34.08111, -117.853935",34.08111,-117.853935,62,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),23.4,1429.65,0,67,5822,missing,250,25068,1,0,0,0,1,0,0
1077-huujm,1,united states,california,rancho cucamonga,91730,"34.10097, -117.57882",34.10097,-117.57882,7,no,fiber optic,no,no,no,no,no,no,month-to-month,electronic check,71.05,472.65,0,49,4668,missing,251,51970,0,0,0,1,1,1,0
0895-lnkrc,1,united states,california,el monte,91732,"34.074492, -118.01462",34.074492,-118.01462,6,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,19.45,113.5,0,43,3461,missing,253,62660,1,0,1,1,1,0,0
2045-bmbtj,1,united states,california,south el monte,91733,"34.04622, -118.053753",34.04622,-118.053753,33,no phone service,dsl,yes,yes,yes,no,yes,yes,month-to-month,bank transfer (automatic),59.45,1884.65,0,30,3116,missing,254,45645,0,1,0,0,0,1,0
8417-gsoda,1,united states,california,rancho cucamonga,91737,"34.245289, -117.642503",34.245289,-117.642503,28,yes,fiber optic,no,no,no,no,yes,yes,one year,bank transfer (automatic),92.2,2568.15,0,26,5116,missing,255,23079,1,0,1,1,1,0,0
5171-eplkn,1,united states,california,rancho cucamonga,91739,"34.133809, -117.523724",34.133809,-117.523724,27,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,credit card (automatic),19.85,470,0,58,2176,missing,256,12937,1,0,0,0,1,0,0
4452-qiieb,1,united states,california,glendora,91740,"34.119363, -117.855059",34.119363,-117.855059,7,no,dsl,no,no,no,no,no,no,month-to-month,mailed check,43.9,278.4,0,75,3565,missing,257,25135,1,0,0,0,1,0,0
6741-egcbi,1,united states,california,hacienda heights,91745,"33.998471, -117.973758",33.998471,-117.973758,30,yes,fiber optic,yes,no,no,no,no,yes,month-to-month,credit card (automatic),90.5,2595.85,0,53,5983,missing,261,53686,1,1,0,0,1,1,0
7820-zygny,1,united states,california,la puente,91746,"34.038983, -117.991372",34.038983,-117.991372,63,yes,fiber optic,no,yes,no,no,no,yes,one year,credit card (automatic),90.45,5825.5,0,23,4616,missing,262,30802,1,0,0,0,1,0,0
9677-avked,1,united states,california,la verne,91750,"34.144703, -117.770299",34.144703,-117.770299,53,yes,dsl,no,yes,yes,yes,yes,yes,one year,electronic check,84.6,4449.75,0,60,4733,missing,264,35530,0,0,0,1,1,1,0
2227-jrsjx,1,united states,california,monterey park,91754,"34.050322, -118.147037",34.050322,-118.147037,21,no,fiber optic,no,yes,no,yes,yes,yes,month-to-month,bank transfer (automatic),99.15,1956.4,0,36,5324,missing,266,33280,0,0,0,0,1,1,0
9847-hnvgp,1,united states,california,monterey park,91755,"34.049172, -118.115022",34.049172,-118.115022,17,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,19.95,310.6,0,76,2221,missing,267,26933,1,0,0,0,1,0,0
6696-ydayz,1,united states,california,mt baldy,91759,"34.231318, -117.662032",34.231318,-117.662032,16,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,20.5,290.55,0,52,2856,missing,268,47,1,0,1,1,1,0,0
8980-wqfwl,1,united states,california,ontario,91761,"34.035602, -117.591528",34.035602,-117.591528,35,no,dsl,no,no,yes,no,no,yes,month-to-month,electronic check,62.1,2096.1,0,65,5315,missing,269,56280,0,0,0,0,1,1,0
1730-zmame,1,united states,california,ontario,91762,"34.057256, -117.667677",34.057256,-117.667677,32,no,fiber optic,no,no,no,no,no,yes,month-to-month,electronic check,79.5,2665,0,24,3041,missing,270,54254,0,1,0,0,1,1,0
6506-eycnh,1,united states,california,montclair,91763,"34.072121, -117.698319",34.072121,-117.698319,28,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),19.55,543.8,0,41,3948,missing,271,34447,0,0,1,1,1,1,0
4634-jlrjt,1,united states,california,ontario,91764,"34.074087, -117.605618",34.074087,-117.605618,1,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,20.35,20.35,0,40,2183,missing,272,49474,0,0,0,0,1,1,0
9501-ukknl,1,united states,california,diamond bar,91765,"33.992416, -117.807874",33.992416,-117.807874,59,no phone service,dsl,no,no,no,yes,yes,yes,month-to-month,electronic check,51.7,3005.8,0,30,6107,missing,273,46532,1,0,0,0,0,1,0
2560-qtsbs,1,united states,california,pomona,91766,"34.042286, -117.756106",34.042286,-117.756106,72,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,bank transfer (automatic),23.3,1623.15,0,30,4152,missing,274,69974,0,0,1,1,1,1,0
4795-wrnvt,1,united states,california,pomona,91768,"34.067932, -117.785168",34.067932,-117.785168,40,no,dsl,yes,yes,no,no,yes,no,month-to-month,mailed check,65.1,2586,0,54,3885,missing,276,36057,0,0,0,0,1,0,0
6080-tcmyc,1,united states,california,rosemead,91770,"34.065108, -118.082791",34.065108,-118.082791,40,yes,fiber optic,no,no,yes,no,no,no,month-to-month,electronic check,81.2,3292.3,0,61,5370,missing,277,61623,1,0,1,1,1,1,0
7860-uxcrm,1,united states,california,san gabriel,91775,"34.114772, -118.089431",34.114772,-118.089431,63,no,dsl,yes,yes,yes,yes,yes,no,two year,credit card (automatic),74.5,4674.55,0,52,6382,missing,279,23444,1,0,1,1,1,0,0
6357-jjpqt,1,united states,california,san gabriel,91776,"34.089927, -118.095645",34.089927,-118.095645,3,no,fiber optic,no,no,no,no,yes,no,month-to-month,electronic check,80.5,232.35,0,53,2032,missing,280,38041,0,0,0,0,1,1,0
2292-xqwsv,1,united states,california,temple city,91780,"34.101608, -118.055848",34.101608,-118.055848,40,no phone service,dsl,no,yes,yes,yes,yes,yes,one year,mailed check,60.3,2448.5,0,28,3724,missing,281,32718,1,0,1,1,0,0,0
9552-tguzv,1,united states,california,upland,91784,"34.141146, -117.655583",34.141146,-117.655583,8,no,fiber optic,yes,no,no,no,no,no,month-to-month,mailed check,75.0,658.1,0,80,5413,missing,282,23331,1,0,1,0,1,1,0
5913-inrqv,1,united states,california,upland,91786,"34.105493, -117.660934",34.105493,-117.660934,34,no,fiber optic,yes,no,no,yes,yes,no,one year,mailed check,90.15,3128.8,0,38,3202,missing,283,48827,1,1,1,0,1,0,0
9643-yblur,1,united states,california,west covina,91791,"34.061634, -117.893169",34.061634,-117.893169,9,yes,dsl,no,yes,yes,no,no,yes,month-to-month,credit card (automatic),69.05,653.95,0,60,2907,missing,286,30458,1,0,1,0,1,1,0
8734-fnwvh,1,united states,california,west covina,91792,"34.024405, -117.898722",34.024405,-117.898722,31,yes,dsl,no,no,no,no,no,yes,month-to-month,bank transfer (automatic),59.7,1825.5,0,20,2425,missing,287,31622,1,0,1,1,1,0,0
9447-yptbx,1,united states,california,alhambra,91801,"34.090925, -118.128164",34.090925,-118.128164,50,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,bank transfer (automatic),19.85,943.1,0,39,4358,missing,288,54382,0,0,1,0,1,1,0
9026-lhevg,1,united states,california,boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991,9,no phone service,dsl,no,yes,no,no,no,yes,month-to-month,electronic check,40.75,359.4,0,24,2973,missing,292,1509,0,0,0,0,0,0,0
7011-cveuc,1,united states,california,chula vista,91911,"32.607964, -117.059459",32.607964,-117.059459,25,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,credit card (automatic),95.7,2338.35,0,34,4535,missing,295,71126,1,0,1,0,1,1,0
6185-tasnn,1,united states,california,chula vista,91913,"32.64164, -116.985026",32.64164,-116.985026,1,no,dsl,no,no,no,no,no,no,month-to-month,electronic check,46.3,46.3,0,65,2546,missing,296,12884,1,1,0,0,1,0,0
7925-pnrgi,1,united states,california,chula vista,91914,"32.688506, -116.938632",32.688506,-116.938632,45,yes,dsl,yes,yes,yes,yes,yes,no,month-to-month,mailed check,81.3,3541.1,0,77,3111,missing,297,2606,0,0,1,1,1,0,0
1552-czcll,1,united states,california,descanso,91916,"32.912664, -116.635387",32.912664,-116.635387,55,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),20.0,1087.25,0,53,4277,missing,299,1587,0,0,1,1,1,0,0
3038-pqiuy,1,united states,california,dulzura,91917,"32.622999, -116.687855",32.622999,-116.687855,38,yes,dsl,yes,yes,yes,no,no,no,month-to-month,bank transfer (automatic),66.15,2522.4,0,78,4933,missing,300,727,0,0,0,0,1,1,0
9313-cdogy,1,united states,california,imperial beach,91932,"32.579134, -117.119009",32.579134,-117.119009,38,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,electronic check,19.6,717.3,0,34,3854,missing,302,26662,1,0,1,1,1,0,0
8148-bplzq,1,united states,california,jacumba,91934,"32.649787, -116.2237",32.649787,-116.2237,34,no,dsl,no,yes,no,no,no,no,month-to-month,electronic check,49.8,1734.2,0,47,2711,missing,303,699,1,0,0,0,1,1,0
2623-dryam,1,united states,california,jamul,91935,"32.695681, -116.798386",32.695681,-116.798386,70,yes,fiber optic,no,no,yes,no,yes,yes,one year,electronic check,101.75,7069.3,0,47,5596,missing,304,8759,0,0,1,0,1,1,0
9987-lutyd,1,united states,california,la mesa,91941,"32.759327, -116.99726",32.759327,-116.99726,13,no,dsl,yes,no,no,yes,no,no,one year,mailed check,55.15,742.9,0,59,3161,missing,305,44652,0,0,0,0,1,0,0
4488-kqfdt,1,united states,california,lemon grove,91945,"32.733564, -117.033713",32.733564,-117.033713,61,yes,fiber optic,no,yes,yes,no,yes,yes,one year,electronic check,103.95,6423,0,59,4148,missing,307,24961,0,0,0,0,1,1,0
5693-pipcs,1,united states,california,national city,91950,"32.67102, -117.095235",32.67102,-117.095235,41,no,fiber optic,no,yes,no,yes,yes,yes,two year,credit card (automatic),99.65,4220.35,0,66,2640,missing,309,62355,1,0,0,0,1,1,0
0491-kapqg,1,united states,california,pine valley,91962,"32.800671, -116.483363",32.800671,-116.483363,21,yes,fiber optic,no,no,no,no,no,no,month-to-month,electronic check,73.7,1558.7,0,39,2071,missing,310,1604,1,0,0,0,1,1,0
1925-lfczz,1,united states,california,potrero,91963,"32.619465, -116.593605",32.619465,-116.593605,55,no phone service,dsl,no,no,yes,no,yes,yes,one year,bank transfer (automatic),50.05,2743.45,0,70,4932,missing,311,905,1,1,0,0,0,1,0
8039-eqpim,1,united states,california,spring valley,91977,"32.726627, -116.994608",32.726627,-116.994608,69,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,bank transfer (automatic),60.25,4055.5,0,44,5717,missing,312,56100,1,0,1,0,0,0,0
8707-rmezh,1,united states,california,tecate,91980,"32.587557, -116.636816",32.587557,-116.636816,69,no,fiber optic,yes,yes,no,no,no,yes,one year,credit card (automatic),87.3,6055.55,0,69,4148,missing,314,91,0,1,1,0,1,0,0
3209-zpkfi,1,united states,california,borrego springs,92004,"33.200369, -116.192313",33.200369,-116.192313,47,yes,dsl,no,yes,no,no,no,no,month-to-month,electronic check,54.25,2538.2,0,71,2320,missing,316,2863,1,0,1,1,1,0,0
6479-vdgrk,1,united states,california,cardiff by the sea,92007,"33.015866, -117.272254",33.015866,-117.272254,72,no,dsl,yes,yes,yes,yes,yes,yes,two year,bank transfer (automatic),85.3,6129.2,0,28,4456,missing,317,10375,0,0,1,1,1,0,0
9373-wsloy,1,united states,california,carlsbad,92008,"33.148116, -117.306043",33.148116,-117.306043,33,no phone service,dsl,no,yes,yes,yes,yes,no,month-to-month,electronic check,50.0,1750.85,0,65,5600,missing,318,35582,1,1,1,0,0,1,0
3569-jfodw,1,united states,california,del mar,92014,"32.948262, -117.256086",32.948262,-117.256086,72,yes,dsl,yes,yes,yes,yes,yes,yes,two year,credit card (automatic),90.95,6652.45,0,66,5096,missing,320,13945,0,0,1,1,1,0,0
9819-fbnsv,1,united states,california,el cajon,92019,"32.785165, -116.862648",32.785165,-116.862648,37,no,fiber optic,no,no,no,no,no,no,month-to-month,bank transfer (automatic),72.25,2575.45,0,20,4121,missing,321,40995,1,1,1,0,1,1,0
9544-pypsj,1,united states,california,el cajon,92020,"32.79697, -116.969082",32.79697,-116.969082,62,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,credit card (automatic),96.1,6019.35,0,37,5868,missing,322,55277,0,1,1,1,1,1,0
1591-xwlgb,1,united states,california,el cajon,92021,"32.832706, -116.873258",32.832706,-116.873258,71,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,credit card (automatic),19.85,1379.6,0,56,4121,missing,323,61872,0,0,1,0,1,0,0
0396-ukgai,1,united states,california,encinitas,92024,"33.054579, -117.25665",33.054579,-117.25665,23,no,dsl,no,yes,no,yes,no,no,month-to-month,bank transfer (automatic),55.3,1284.2,0,65,4028,missing,324,47126,1,0,0,1,1,1,0
3243-zhohy,1,united states,california,escondido,92025,"33.081478, -117.033814",33.081478,-117.033814,16,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,20.1,296.15,0,72,5052,missing,325,49281,0,0,0,0,1,0,0
5186-ejegl,1,united states,california,escondido,92026,"33.21846, -117.116916",33.21846,-117.116916,9,no,dsl,yes,no,yes,yes,yes,no,month-to-month,mailed check,69.5,653.25,0,72,3628,missing,326,43436,1,0,0,0,1,1,0
7527-qnrus,1,united states,california,escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,17,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,25.15,412.6,0,33,3931,missing,327,48690,1,0,1,1,1,1,0
2203-ghnwn,1,united states,california,julian,92036,"32.980678, -116.262854",32.980678,-116.262854,24,yes,fiber optic,no,no,yes,no,no,no,month-to-month,mailed check,79.65,1928.7,0,72,3816,missing,330,3577,0,0,1,0,1,1,0
3878-avsoq,1,united states,california,la jolla,92037,"32.853743, -117.25034",32.853743,-117.25034,1,no,fiber optic,no,no,no,no,no,no,month-to-month,electronic check,71.25,71.25,0,49,5033,missing,331,42617,0,1,0,0,1,1,0
3258-sysws,1,united states,california,lakeside,92040,"32.909873, -116.906774",32.909873,-116.906774,72,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,bank transfer (automatic),113.8,7845.8,0,56,4598,missing,332,42277,1,1,0,0,1,0,0
5296-psyvw,1,united states,california,oceanside,92054,"33.351059, -117.420557",33.351059,-117.420557,72,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,electronic check,24.55,1750.7,0,52,4169,missing,333,98239,0,0,1,0,1,0,0
6319-qsusr,1,united states,california,oceanside,92056,"33.194742, -117.29032",33.194742,-117.29032,11,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),19.7,216.2,0,67,3838,missing,334,52895,0,0,0,1,1,0,0
0512-flfdw,1,united states,california,palomar mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,60,yes,fiber optic,no,no,yes,no,yes,yes,one year,credit card (automatic),100.5,6029,0,34,6442,missing,337,234,0,1,1,0,1,1,0
0487-crlzf,1,united states,california,poway,92064,"32.984395, -117.013454",32.984395,-117.013454,49,no,dsl,no,no,yes,yes,yes,yes,two year,bank transfer (automatic),74.45,3721.9,0,60,4517,missing,339,47969,0,0,0,0,1,1,0
2107-fbptk,1,united states,california,ramona,92065,"33.044541, -116.833922",33.044541,-116.833922,30,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,electronic check,104.1,3121.1,0,59,5655,missing,340,33104,0,1,0,0,1,1,0
9451-wlyri,1,united states,california,ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,53,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,credit card (automatic),19.05,990.45,0,74,6160,missing,341,339,0,0,1,0,1,0,0
